record_id,entity_type,cluster_id,canonical_id,is_duplicate,cluster_size,match_type_used
ACC000047,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000048,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000049,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000051,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000055,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000057,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000059,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000060,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000061,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000062,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000066,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000068,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000069,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000070,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000071,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000073,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000074,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000077,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000080,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000081,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000082,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000083,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000084,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000085,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000088,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000089,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000093,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000094,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000095,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000096,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000097,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000099,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000100,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000101,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000102,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000103,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000104,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000105,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000106,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000107,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000108,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000109,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000112,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000115,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000119,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000120,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000123,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000126,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000130,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000132,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000133,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000136,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000137,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000141,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000143,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000145,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000150,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000153,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000154,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000158,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000161,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000162,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000164,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000165,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000169,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000170,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000171,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000173,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000178,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000180,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000181,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000182,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000183,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000185,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000186,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000192,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000197,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000199,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000200,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000209,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000210,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000211,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000212,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000213,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000215,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000218,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000219,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000222,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000223,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000227,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000230,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000231,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000233,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000234,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000240,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000242,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000244,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000246,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000247,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000248,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000249,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000251,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000252,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000253,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000255,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000258,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000259,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000260,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000262,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000263,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000264,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000266,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000268,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000275,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000278,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000287,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000289,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000290,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000291,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000292,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000293,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000295,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000296,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000297,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000298,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000301,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000302,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000304,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000305,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000309,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000312,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000313,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000315,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000316,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000317,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000318,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000319,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000320,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000322,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000323,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000324,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000325,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000329,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000331,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000333,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000334,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000335,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000336,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000338,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000343,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000347,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000348,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000350,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000351,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000352,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000354,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000355,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000360,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000361,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000365,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000367,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000368,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000369,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000373,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000375,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000377,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000379,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000380,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000381,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000382,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000383,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000386,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000387,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000389,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000393,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000394,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000395,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000397,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000401,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000402,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000403,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000404,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000405,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000409,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000410,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000411,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000412,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000416,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000417,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000421,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000424,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000426,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000428,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000430,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000431,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000433,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000434,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000436,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000440,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000441,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000444,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000446,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000448,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000450,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000451,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000452,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000453,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000454,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000456,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000458,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000460,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000461,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000462,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000463,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000465,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000466,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000468,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000470,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000473,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000474,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000475,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000476,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000477,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000482,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000484,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000485,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000486,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000488,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000494,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000497,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000501,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000504,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000506,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000510,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000511,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000512,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000514,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000516,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000517,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000519,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000520,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000521,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000523,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000525,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000529,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000533,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000534,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000539,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000541,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000543,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000544,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000545,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000550,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000551,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,FUZZY
ACC000552,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000554,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000555,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,"FUZZY,GOLDEN"
ACC000557,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000558,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000559,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
ACC000562,ACCOUNT,CLU_ACC_ACC000001,ACC000001,YES,4691,GOLDEN
